,Date,Rating,Review,Sentiment,Count,Temp,NBC_sentiment
89,2018-06-15,2.0,"After 4+ years of living in New York and countless restaurant experiences that ranged from the good to the bad to the ugly, I finally decided to join Yelp after eating at Eleven Madison Park.  While I don't consider myself a ""foodie"" by any means, I do get to eat at the fancier NYC restaurants by virtue of my job, so I'd like to think I'm not a total rube.  I read a lot of reviews prior to going to EMP to get a better idea of what to expect, and I have to assume there is a certain degree of confirmation bias involved when reflecting on a meal that cost upwards of $500 pp, because no one wants to admit that they spent a fortune on an unremarkable experience.  EMP was certainly an experience unlike any I've ever had, but when it comes down to it the food was not outstanding and, I hate to say it... disappointing.  Leaving, I couldn't name a single dish that wowed me or that left me wanting to come back.  This also may be colored by the fact that the waitstaff gave me the same feeling I get when I'm followed around a store (fellow people of color will know what I mean), and I'm also pretty sure I got food poisoning but more on that later.THE GOOD:The day before our reservation, the restaurant reached out to ask if we were celebrating anything special.  We didn't respond, but did share what we were celebrating and got a very cute gift related to that after our meal.All of the waitstaff was super knowledgable and attentive, and answered silly questions we had about the MetLife building and what was going on at other tables.  The highlight of our night was watching the waitstaff very capably escort out a table of very drunk patrons.The wine pairing was very very good, with flavors that coordinated remarkably with the food.The decor and ambiance is very pretty.The wine pours are heavy! I didn't drink much, but definitely understood how that table got so drunk.  Plus, the last course comes with a bottle of apple brandy to drink to your heart's desire.THE BADI don't know if we looked less affluent than the other guests (or perhaps more brown?), but every time we asked a question about what was going on at another table the servers acted like we were trying to scam our way into getting something for free.  Just expressing some curiosity! You would too if you saw the crazy stuff going on around the dining room! The food seemed targeted at a non-NYC audience, with kitschy dishes like a savory black and white cookie and a play on a lox bagel in the form of a cheesecake served with caviar.  I'm not a fan of touristy experiences, but if you are this may be a pro.While the dishes all had unique flavors, some were outright bland.  The fluke and bass for example were really lacking in the flavor department.You leave with a printed out menu and some EMP granola.  The next morning, I felt a little funny and ate some granola, thinking I was just hungry.  I then had some pretty bad stomach issues, and since everything I ate in the prior 12+ hours was from EMP I'm pretty sure it was something I ate.  Although I did have wine, I didn't drink very much and left the dinner sober so it was not a hangover.Overall, if EMP is on your bucket list for the experience you should go.  But if you're more concerned with food than theatre when you eat,   you can get a better meal at a peer (or even less prestigious) restaurant.  I also can't shake the feeling of being othered, so if you're a POC I hope you leave feeling differently, but here's some fair warning that you may be looked at sideways.",0.0645251494537209,678,10.5375,15.51263774018571
90,2018-06-14,5.0,Best dining experience!! 5 star service from beginning to end!  Exceptional drinks and extraordinary 9-course tasting menu!!,0.7291666666666666,18,10.96,6.749629619695682
91,2018-06-13,5.0,"There isn't much more that can be added - Eleven Madison Park lives up to its hype without question.The meal and service was outstanding. We were asking many questions and engaged with the staff and they obviously appreciated it much. We were able to go back into the kitchen and try some off-menu items which was a nice, personal touch to the evening. The food was excellent but the staff makes the experience. If you have the opportunity and ability to dine here, do it (and book in advance).",0.4,91,18.26388888888889,21.68134776642148
92,2018-06-11,5.0,"I was there in 2016 and it was my first three michelin star in NYC - best experience! Definitely deserves ""Best Restaurant in the World"" My favorite part was the picnic basket. Very creative!",0.59375,33,9.2875,18.80513052652853
93,2018-06-10,5.0,"We dined at EMP tonight to celebrate a birthday. Let me begin by saying there are many reasons why EMP is the World's Best restaurant. While the food is absolutely delicious, full of fresh ingredients and with innovative flavors, it is the service and attention to details that stand out the most. The EMP staff is Phenomenal!!!! Absolutely Phenomenal! This is most well managed and run restaurant I have ever been to. The restaurant runs smoothly with high attention to details. Everything is perfection. When we first arrived, we were greeted by our first names. We were welcomed by many lovely EMP staff members- all were smiling and welcoming. When you walk into the restaurant, you notice the interior is simple yet elegant. Beautiful purple flowers were in the dining room tonight as well as sophisticated artwork hanging on the walls. It is airy and bright inside. EMP is not stuffy or haughty. The atmosphere is relaxed and calm. Once inside we were seated immediately to begin dinner. My friend was greeted with a Happy Birthday card at the table. EMP staff came over to wish her well. This alone was very personable and greatly appreciated. The drink menu is extensive with wines, cocktails, tea, coffees to choose from. We sampled two non- alcohol drinks to start the night.  Both were lovely and flavorful. We had the ""bar menu"". This was a delicious 5 course experience of caviar, lamb, duck, lobster and other fresh seasonal vegetables. To finish we enjoyed dessert and chocolate pretzels. Every plate was absolute perfection. Beyond perfection! Clean to taste, spices and herbs were all delicately placed on the dishes, sauces were perfect- not heavy or salty. In fact, the sauces added just the right amount of ""kick"" to each plate. Also I found each plate was the right size serving. When the plates arrived to the table, the staff promptly noted the dish and all of the ingredients while presenting. Overall just perfection. Our evening was made even more special because we were so honored to tour the kitchen and meet Chef Dmitri. He is lovely! Very funny and warm. This moment really was just outstanding. Just a beautiful moment for us as guests to recognize the accomplishments of the Chef and kitchen staff. We each left with a jar of granola. I assure you- this is the best granola you will ever eat.Our experience tonight exceeded expectations! Eleven Madison Park is truly the World's best! The best staff, the best most delicious food, and the best dining experience you will ever have!",0.491004329004329,431,11.579166666666666,127.84547618972374
94,2018-06-05,5.0,Went for a drink in the bar/lounge area tonight. Everything was impeccable - worthy of the highest praise. We loved it. Well done to you all.Hadn't been there since the renovation and expansion of the area adjacent to the bar.,0.5944444444444444,42,10.070833333333333,9.659883759977618
95,2018-06-04,2.0,"Bland, everything about this restaurant is bland. We were in town for a short vacation, and were so excited about getting to experience this so called number one restaurant in the world! What a shame it only left us with disappointment. Food was below average standard of Michelin 3 star restaurants. New York alone we have visited Le Bernadine, Jean George and Daniels when they were still 3 stars. Food wise Daniels was not as good but still better than 11 Madison Park......Almost everything was sour, from the beginning to just before main dish, and the sesame dessert didn't have any taste other than sourness. The snail dish was the worst, while snail was stiff and chewy, with seasoning that's not really working. One of the snail was not cleaned properly and had ""dirt"" that tasted bitter.I could accept the duck dish as duck meat was cooked alright, while my mom absolutely hated the crispy seasoning on top of duck skin.If without the pictures I took of the food, I would have already forgotten what I have eaten tonight......Apart from food, the atmosphere was more casual compared to other Michelin 3 star restaurants, which is just a matter of preference. Interior decor is bland, nothing adds any characteristics to the space that's worth comment on. As an interior designer, I don't like the way they have the tables placed, boring and awkward. Service is nothing special, definitely not as detailed as the French ones. Waiters are a bit chaotic, and with the way of the tables were placed, the whole time you can see how chaotic they were...... I like the restaurants where you don't see the waiters for most of your dining period, but they always appear magically whenever they need to. Overall, we really don't understand why it was ranked number one, nor Michelin 3 stars. Food was not very bad, but nothing I would refer to as delicious, unfortunately. I will not return and will suggest my friends to spend their money and time elsewhere.",0.008346705377955382,348,11.576190476190474,-4.9129228897618304
96,2018-06-04,4.0,"Truly lived up to all the hype. Almost everything I tried was amazing. Their idea of eggs benedict is last meal worthy. Hit my marks for ambiance, service, food, and even drinks. If only reservations were more readily available...",0.3055555555555556,39,11.576190476190474,12.486948705020268
97,2018-06-04,4.0,"2 star food, 3 star service, 4 star pricingI booked a room at the famed 3 Michelin star restaurant for a very special anniversary. Lots of email exchanges (too many) for in the end a limited follow-through on my request.The seven course tasting menu was good if not inventive and the service was attentive. Unfortunately, the event managers missed some of the requests. The price, however, was at the rendez-vous. Perhaps the restaurant (and not the events/private dining section) is the way to go here.....",0.17755102040816326,89,11.576190476190474,1.8386425187552504
98,2018-06-02,5.0,Fabulous fabulous dinner! We went there with my mom and 4 friends and had an amazing time. The food and service was amazing! I can only recommend it.,0.45,28,19.92285714285714,14.17428550261178
99,2018-06-02,3.0,"Eleven Madison Park pre-renovation used to be one of my favorite restaurants in the world. I was excited to return to Eleven Madison Park post-renovation, especially with its newly appointed status as the world's best restaurant. Also exciting me was that this would be my 50th Michelin Star restaurant visit, so it felt appropriate that the grandest restaurant of them all would be the destination for this occasion. Previously, I had loved the menu, but found service and ambiance too stiff. With this visit, I was pleased to find a new casual vibe to the whole experience, but with all the magic lost from the food.The Good: - Service is now much more casual and friendly compared to my previous visit, and the new dining room is beautiful. I love the more relaxed environment. - Standout dishes were the taste of spring appetizers and the duck. Both were very well prepared and tasty dishes.- The team prepared a special gift for my new job, which was very cute and much appreciated!The Not So Good: - Everything I loved about the previous Eleven Madison Park food-wise has been lost. The whimsy and fun that made this restaurant special-- the carrot grinder, pretzel basket, etc.-- is completely gone, as if this is a whole different restaurant completely. The menu now feels a lot more traditional in its technique and focus, and is a lot more heavy overall despite having a lot less courses than the previous iteration of Eleven Madison Park. Presentation was lacking in my opinion.- Some dishes were really a miss for me unfortunately. Three people at my table deemed the goat cheese dessert inedible because the pungent flavor. The main course of snails and morels also had an unappealing flavor, akin to ""dirt"" by one person at my table. The lobster was tough and chewy, and the savory desserts were an unappealing end to such a heavy menu. - Service lapses. Though the service is (at times overly) friendly, there were a lot of service lapses that you shouldn't be seeing at a 3 Michelin Star restaurant, let alone the World's Best Restaurant. My water was frequently switched between sparkling and still, despite a reminder that I ordered sparkling. Chairs were not pulled out when returning to the table, and one time my napkin wasn't even folded when leaving the table. Dishes were served to the wrong people at the table twice, and plates were not set nor taken in synchronicity. Servers also stumbled over their words quite a bit; we're all human, but that is not quite the level of polish you'd expect here. Now, I know some of these things sound like pretentious quips, but these are things you'd expect to operate flawlessly as this caliber of restaurant and it'd be unfair to not point it out. - I have some more subjective issues with the visit as well. You now have to make decisions on what you want for 4 courses, and I think it'd be a lot easier to provide some sort of menu for these choices instead of a waiter verbally presenting them because it's hard to digest (no pun intended) that many choices. Service was also overly compensating at times, as mentioned above. I love friendly and personable service, but there was a lack of the traditional professionalism I'd expect to see at this caliber of restaurant. Overall, I was disappointed in my visit to Eleven Madison Park. I have such fond memories of my previous visit, and although I love and embrace changes and evolutions to restaurants, I wouldn't even consider this the same restaurant as pre-renovation Eleven Madison Park. The food was the most disappointing aspect; even if it is not my preferred style of food, there were too many objective issues with the food as listed above. Service was really friendly, but it pales in comparison objectively to my other 3-Michelin Star experiences with all the misses mentioned above. Unfortunately, I will not be returning any time soon. Ambiance: 8/10Service: 6/10Food: 4/10Overall: 6/10",0.14918530543530542,691,19.92285714285714,88.4591517949093
100,2018-05-31,3.0,"I honestly can't write an in-depth description of each and every dish that we received.  I can say that the only reason this does have three stars is because of the service provided.  For such an expensive meal, each dish was good, not great.  I just feel like creativity fell dead here.  There were three interesting platings out of a series.  We were served chicken, fish, cheesecake with caviar.  Listen, don't get me wrong, it was GOOD.  Was it worth the money?  Was I awed as I was expected to be?  That's a hard no.",0.014880952380952371,99,16.976470588235287,5.568284956356592
101,2018-05-28,5.0,"At the risk of sounding Pollyanna-ish and adding one more unnecessary 5 stars review, I will say that the meal was expectedly great and the service was truly flawless. What topped it was our server overhearing us talk about applesauce and towards the end of the meal surprised us with an in-house version that was the best applesauce I've ever had.",0.5,64,12.299999999999999,5.17774121916392
102,2018-05-27,4.0,"Perhaps my anticipation for the meal got the better of me. Reservations are definitely hard to come by as they were snatched up instantly--FYI available on first of every month at 9am EST for the following month (ie July opens up on June 1st). If you mark your calendar (set an alert) and are prompt about making a reservation (literally watch when it hits 9 am and know exactly when you want to book), it's not impossible.Having given the title of number 1 restaurant in the world 2017, I think my expectations were too high. All the food was good, but nothing that would make me want to come back again or insist that other people try. They don't give you a menu of the food like a couple of the other three Michelin Star restaurants I've been to so I am unsure of all the dishes I had but the spring tasting menu included things such asLobster with dandelion greensRoasted duck Cheesecake with everything bagel crust and sturgeon caviar (probably the best and interesting thing I had there)Snails and morelsFoie Gras (sweet or savory option--husband preferred the savory one) FlukeTake home: blueberry granola Service was fantastic, as expected. I truly wanted to give this restaurant a rave review, but overall I was a bit disappointed. I think if you go into it without any expectation, you will probably have a better experience. Food: 4/5 stars (food for price point: 3.5 stars) Service: 5/5 starsI haven't been to many other 3 Star Michelin restaurants (Le bernadin, Alinea, Gordon Ramsey, Geranium), but I'm starting to think that three star doesn't really mean it's worth making a trip just to eat at a particular restaurant (but Alinea is worth going to more than once).",0.17669642857142856,306,14.329729729729731,20.973649879817458
103,2018-05-27,5.0,"Incredible, truly a treasured experience when dining a mound a glory of rich aroma and delightful creations. Masterpiece",0.7583333333333333,18,14.329729729729731,6.306538744792817
104,2018-05-27,5.0,"Can anyone give Eleven Madison Park less than 5 stars? Eleven Madison Park has been ranked the number one restaurant in the world and is the holder of 3 Michelin Stars so who am I to give it less than 5 stars (for a Yelp review). Eleven Madison Park is a exactly what you would expect from a 3 Michelin Stars restaurant. The detail to the service, food and cocktails are exceptional. The spacious art deco decor of the restaurant adds to the atmosphere - invokes an air of grandeur that is fitting for the production that will unfold over the 3 hour tasting menu.Daniel Humm's cooking is heart of the hallowed Eleven Madison Park. He is a neo-classicist, a master of pruning the old-fashioned curlicues from the traditional haute cuisine of his training to make the pleasures more modern and direct. We tried the spring tasting menu. Some of the highlights included: (1) cheesecake with smoke sturgeon caviar, (2) lobster butter poached with ginger and dandelion greens, (3) snails grilled with morels and ramps, and (4) lamb with fava bean relish and nepitella.  The dishes were all innovative and creative. It was essentially art on a plate. Dining at Eleven Madison Park will set you back $315 (US) per person (before cocktails). It is definitely worth the price if you enjoy food and fine dining.  Eleven Madison Park is one of the best. I have been asked how Eleven Madison Park compared to other 3 Michelin Stars restaurants such as Per Se, Le Bernardin, Jean-Georges, Joel Robuchon and Alain Ducasse. It is difficult to compare. I enjoyed all of these restaurants. There were dishes that were unique to each of these restaurants that I enjoyed. All of these 3 Michelin Stars restaurants were worth the money paid.  What you have to keep in mind is that a 3 Michelin Stars restaurant is a production - it is the opportunity to experience some of the best dishes prepared by some of the best Chefs in the industry.",0.27037037037037037,340,14.329729729729731,52.380896240990296
105,2018-05-25,3.0,Very disappointed! I thought it would be the best food in the world and I honestly can pick several restaurants with way better food! The experience was excellent though and staff was courteous! Nothing against anybody there but don't expect to have the best food it is just very tiny portions of different things!,0.3975,55,12.0375,11.856189314792573
106,2018-05-24,1.0,"Before I start I want to put out there that I consider myself a foodie. I have been to French Laundy, Daniel,  La Bernadine, Del Posto, Nomad, Gagan in Bangkok, etc. I experienced 11 Madison Park first many years ago and it stayed with me as an amazing experience. We had dinner April 8 and I've toyed with weather I should write this review.  My recent trip there was a huge disappointment at best. I bought this as an engagement gift for my fiancé. For the hype(best in the world?) and the price I was so excited to take him as he's never been. I talked it up so much. The new dining room is pretty and nice bar. The service was good nothing stellar. The food was...ok. Not bad but not mind blowing. Duck was a bit dry. The cheese dish was so rich and salty.  Honestly I can't even remember the other dishes and they should not be forgettable. This goes down as one of life's big disappointments. Was really expecting to be wowed. Would have preferred Del Posto or Nomad for much less. Feel like I should do a do over just to make sure it wasn't a one off but not for that price. Ruined my opinion forever:(.",0.2043740981240981,219,7.670833333333333,16.136584969841806
107,2018-05-23,5.0,"Best meal ever, best service ever, best way to spend our anniversary! (HUGE shout out to Blair who put up with our endless questions and entertained our requests all night with a smile on his face.) I am absolutely impressed by how customized our meals were during each and every course. The food was exquisite. If you are ever in NY and enjoy good food, GO HERE! Chef Daniel Humm has such artistic abilities, talents, and vision. Also check out the kitchen, it's phenomenal!!!",0.6276842948717949,85,13.927659574468084,23.20535191845272
108,2018-05-12,4.0,"A second visit on a beautiful spring day revealed a comfortable temperature inside.  I guess that this is a spot worth visiting when it's not really, really cold outside, because the inside temperature seems to match.",0.30833333333333335,37,10.03125,7.918640191217321
109,2018-05-11,5.0,"This is actually one of my first fine dining experiences about a decade ago lol it was a first date and we are actually still friends til this day .... impeccable food and drinks , I still remember I have a fancy Shirley  temple because I was not old enough to drink lol I remember the halibut and the petite filet mignon and it was incredibly tender ... I'll definitely be back soon ...",0.3430555555555556,71,4.354166666666667,15.985854453397053
110,2018-05-11,5.0,I hosted a couple of clients at Eleven Madison last month and we had a great experience. The service as attentive and friendly. The food was excellent. The space is big and beautiful. I prefer L'Appart for a date or special occasion but Eleven Madison was fantastic for a 4-hour business dinner.,0.46468253968253975,54,4.354166666666667,18.311613322587505
111,2018-05-10,5.0,"The setting is beautiful and the presentation if spectacular. Now and then it felt a little over the top, but all in all the sequencing of the meal was perfect, the service fantastic, the flavors very good, and the plates were beautiful. We we invited back into the kitchen for a tour and a treat. The tour was fun but the treat was, well, the real treat. Amazing truffle cream filled roasted cone. A side note, we were given gifts of granola at the end of the meal. I didn't think much of it but when I woke up hungry in the morning and had some, I was very happy. Best granola ever.",0.5389062499999999,114,11.843243243243244,39.06300892732747
112,2018-05-10,5.0,Exceptional. Ranks with the best we have done so far Gagnaire or L'Astrance. Amazing atmosphere quite laid back compared to French 3 stars with fantastic service.,0.3952380952380952,27,11.843243243243244,10.736208061529396
113,2018-05-09,5.0,"I mean come on... anyone that has given Eleven Madison Park anything less then 5 stars is just odd... My fiancé and I absolutely love it here! We go every time we are in the city! (It is a perfect place for special occasions, like celebrating life!) The food is absolutely mouth watering and allows you to try food that very well otherwise wouldn't! The portions are small enough to allow you to enjoy every course! The service... well picture being treated like royalty! (My favorite!) even if the food weren't that great I would pay the same amount simply for the service! This last time we visited we had a tour of the kitchen and oh my god! Such a fun experience to see where the magic happens! It is a clean and quality controlled kitchen that makes it easy to understand why every course is not only delicious but has such a beautiful presentation! We cannot wait to go back!",0.2906478937728938,164,8.680769230769231,37.54684159584531
114,2018-05-07,5.0,"We came here for our first visit a few weeks ago and the dinner was excellent. There are far too many reviews about this place, all saying the same thing. So I'm not going to parrot them. Yes they're all true the food is good the food preparation is good and the people are great.  So rather I'll just highlight a few particulars from our visit. Dinner was 3hrs 15mins long after drinking as much apple brandy as we could. We sat in a corner seat on the second tier facing the chalk board painting. We did't get the wine paring as we just wanted a Syrah to enjoy. Had some coffee at the end and all was good. One thing I forgot to look at, or maybe I didn't notice it for a reason, was the old kitchen step. Maybe next time.... good times.",0.318421052631579,150,9.534615384615385,6.767533642513399
